Ano;Id;Mês;Battery Power;Confidence(1);Confidence(2);Erro;error perc;Int Memory;Prediction(Price Range);Price Range;Px Height;Px Width;Ram;Variavel;Vendas;Data
2024;1418;1;1627;1,10E-05;0,999988999;0;0;32;2;2;52;1082;3206;1;1;1/2024
2020;1419;2;1266;0,429335968;0,570664032;0;0;5;2;2;1365;1698;1687;1;1;2/2020
2021;1420;3;541;0,999975032;2,50E-05;0;0;10;1;1;1836;1873;1019;1;1;3/2021
2022;1421;4;1747;9,91E-06;0,999990093;0;0;13;2;2;800;873;3105;1;1;4/2022
2023;1422;5;852;0,999983241;1,68E-05;0;0;54;1;1;538;730;1275;1;1;5/2023
2024;1423;6;1417;0,815877596;0,184122404;0;0;45;1;1;364;1029;2129;1;1;6/2024
2020;1424;7;691;0,999984689;1,53E-05;0;0;33;1;1;951;962;424;1;1;7/2020
2021;1425;8;864;8,85E-06;0,999991155;0;0;24;2;2;1362;1378;3964;1;1;8/2021
2022;1426;9;840;1,00E-05;0,999989965;0;0;63;2;2;987;1081;3486;1;1;9/2022
2023;1427;10;1249;0,999984202;1,58E-05;0;0;55;1;1;605;1193;531;1;1;10/2023
2024;1428;11;1368;0,000708262;0,999291738;0;0;50;2;2;698;829;2496;1;1;11/2024
2020;1429;12;1842;8,75E-06;0,999991254;0;0;56;2;2;783;1227;3721;1;1;12/2020
2021;1430;1;1876;9,33E-06;0,999990665;0;0;64;2;2;600;1211;3132;1;1;1/2021
2022;1431;2;605;0,999897168;0,000102832;0;0;18;1;1;329;656;2301;1;1;2/2022
2023;1432;3;1375;0,999703771;0,000296229;0;0;35;1;1;227;772;1947;1;1;3/2023
2024;1433;4;1181;0,999554327;0,000445673;0;0;61;1;1;385;831;2020;1;1;4/2024
2020;1434;5;770;1,03E-05;0,999989744;0;0;61;2;2;603;1483;3473;1;1;5/2020
2021;1435;6;1522;0,999866581;0,000133419;0;0;28;1;1;952;1191;1368;1;1;6/2021
2022;1436;7;1698;0,999982747;1,73E-05;0;0;18;1;1;363;994;796;1;1;7/2022
2023;1437;8;987;8,93E-06;0,99999107;0;0;17;2;2;887;1274;3885;1;1;8/2023
2024;1438;9;1422;0,99998443;1,56E-05;0;0;3;1;1;1;926;509;1;1;9/2024
2020;1439;10;713;0,999980855;1,91E-05;0;0;53;1;1;123;1477;1462;1;1;10/2020
2021;1440;11;1853;0,002227914;0,997772086;0;0;27;2;2;985;1005;1973;1;1;11/2021
2022;1441;12;1083;0,999983471;1,65E-05;0;0;52;1;1;925;1469;681;1;1;12/2022
2023;1442;1;1749;0,02161259;0,97838741;0;0;49;2;2;470;775;2195;1;1;1/2023
2024;1443;2;576;0,004188626;0,995811374;0;0;30;2;2;847;893;2800;1;1;2/2024
2020;1444;3;867;0,999876542;0,000123458;0;0;57;1;1;289;724;2157;1;1;3/2020
2021;1445;4;843;0,999416257;0,000583743;0;0;56;1;1;140;800;2341;1;1;4/2021
2022;1446;5;1349;0,000629532;0,999370468;0;0;55;2;2;648;1019;2462;1;1;5/2022
2023;1447;6;1319;0,862660375;0,137339625;0;0;41;1;1;85;1152;2227;1;1;6/2023
2024;1448;7;1310;0,999981385;1,86E-05;0;0;57;1;1;449;889;1175;1;1;7/2024
2020;1449;8;1786;1,34E-05;0,999986602;0;0;61;2;2;74;865;3033;1;1;8/2020
2021;1450;9;1597;0,999979891;2,01E-05;0;0;34;1;1;64;1667;934;1;1;9/2021
2022;1451;10;1358;9,04E-06;0,99999096;0;0;36;2;2;1565;1858;3068;1;1;10/2022
2023;1452;11;772;9,59E-05;0,999904083;0;0;23;2;2;317;1805;2782;1;1;11/2023
2024;1453;12;1788;0,001492682;0,998507318;0;0;6;2;2;149;1022;2321;1;1;12/2024
2020;1454;1;1614;8,73E-06;0,999991269;0;0;55;2;2;860;1330;3914;1;1;1/2020
2021;1455;2;1220;3,17E-05;0,999968314;0;0;62;2;2;403;1933;2589;1;1;2/2021
2022;1456;3;1039;7,31E-05;0,999926883;0;0;6;2;2;62;544;3212;1;1;3/2022
2023;1457;4;1021;0,999936738;6,33E-05;0;0;9;1;1;901;1793;1355;1;1;4/2023
2024;1458;5;1901;0,999983636;1,64E-05;0;0;41;1;1;3;1662;368;1;1;5/2024
2020;1459;6;915;0,99998357;1,64E-05;0;0;56;1;1;532;1448;905;1;1;6/2020
2021;1460;7;1782;3,84E-05;0,999961556;0;0;58;2;2;867;999;2405;1;1;7/2021
2022;1461;8;1175;0,99949378;0,00050622;0;0;45;1;1;90;557;2240;1;1;8/2022
2023;1462;9;1004;0,999984339;1,57E-05;0;0;30;1;1;62;581;1012;1;1;9/2023
2024;1463;10;1219;0,000851842;0,999148158;0;0;4;2;2;1419;1698;1998;1;1;10/2024
2020;1464;11;1640;9,01E-06;0,999990994;0;0;36;2;2;664;1806;3235;1;1;11/2020
2021;1465;12;1373;1,24E-05;0,999987637;0;0;29;2;2;1220;1348;2752;1;1;12/2021
2022;1466;1;637;0,000190007;0,999809993;0;0;28;2;2;1080;1289;2725;1;1;1/2022
2023;1467;2;1835;0,999984176;1,58E-05;0;0;11;1;1;385;583;448;1;1;2/2023
2024;1468;3;1504;0,679321754;0,320678246;0;0;25;1;1;395;1853;1788;1;1;3/2024
2020;1469;4;595;1,14E-05;0,999988551;0;0;23;2;2;441;810;3752;1;1;4/2020
2021;1470;5;1114;0,999982624;1,74E-05;0;0;9;1;1;1040;1071;907;1;1;5/2021
2022;1471;6;717;0,999984612;1,54E-05;0;0;10;1;1;217;1106;688;1;1;6/2022
2023;1472;7;1048;0,999617366;0,000382634;0;0;28;1;1;966;1975;1458;1;1;7/2023
2024;1473;8;1221;1,14E-05;0,999988563;0;0;28;2;2;1895;1976;2438;1;1;8/2024
2020;1474;9;979;9,34E-06;0,999990661;0;0;5;2;2;793;1670;3449;1;1;9/2020
2021;1475;10;1590;0,998369165;0,001630835;0;0;7;1;1;1464;1595;1201;1;1;10/2021
2022;1476;11;807;0,99939121;0,00060879;0;0;37;1;1;245;829;2319;1;1;11/2022
2023;1477;12;752;1,07E-05;0,999989318;0;0;48;2;2;164;728;3860;1;1;12/2023
2024;1478;1;1578;9,72E-06;0,999990275;0;0;3;2;2;342;670;3483;1;1;1/2024
2020;1479;2;1057;9,47E-06;0,999990525;0;0;5;2;2;416;1055;3705;1;1;2/2020
2021;1480;3;1236;0,99998223;1,78E-05;0;0;32;1;1;492;1403;942;1;1;3/2021
2022;1481;4;1554;0,99998389;1,61E-05;0;0;47;1;1;319;1367;509;1;1;4/2022
2023;1482;5;1989;0,002382222;0,997617778;0;0;41;2;2;1100;1497;1665;1;1;5/2023
2024;1483;6;1576;0,99988079;0,00011921;0;0;20;1;1;410;1551;1379;1;1;6/2024
2020;1484;7;1511;8,71E-06;0,999991295;0;0;21;2;2;1455;1982;3746;1;1;7/2020
2021;1485;8;1154;0,999983995;1,60E-05;0;0;14;1;1;251;1801;587;1;1;8/2021
2022;1486;9;904;0,999974697;2,53E-05;0;0;14;1;1;56;760;1846;1;1;9/2022
2023;1487;10;1194;0,999984671;1,53E-05;0;0;34;1;1;494;509;313;1;1;10/2023
2024;1488;11;565;0,999937964;6,20E-05;0;0;50;1;1;543;703;2156;1;1;11/2024
2020;1489;12;710;0,999982659;1,73E-05;0;0;32;1;1;485;857;1419;1;1;12/2020
2021;1490;1;1831;0,807919487;0,192080513;0;0;55;1;1;1693;1790;1133;1;1;1/2021
2022;1491;2;645;0,999984497;1,55E-05;0;0;41;1;1;741;1130;714;1;1;2/2022
2023;1492;3;539;1,73E-05;0,999982677;0;0;21;2;2;551;599;3597;1;1;3/2023
2024;1493;4;1852;8,70E-06;0,999991296;0;0;10;2;2;580;1163;3970;1;1;4/2024
2020;1494;5;664;9,67E-06;0,999990328;0;0;51;2;2;701;1478;3629;1;1;5/2020
2021;1495;6;1220;0,999982326;1,77E-05;0;0;54;1;1;383;1249;1037;1;1;6/2021
2022;1496;7;594;0,999984748;1,53E-05;0;0;27;1;1;407;528;708;1;1;7/2022
2023;1497;8;1897;0,999983906;1,61E-05;0;0;54;1;1;630;738;412;1;1;8/2023
2024;1498;9;1571;0,999982224;1,78E-05;0;0;19;1;1;713;1398;666;1;1;9/2024
2020;1499;10;1348;0,002428423;0,997571577;0;0;36;2;2;468;741;2554;1;1;10/2020
2021;1500;11;1424;0,000103902;0,999896098;0;0;20;2;2;181;1199;2658;1;1;11/2021
2022;1501;12;1281;0,999937935;6,21E-05;0;0;28;1;1;1285;1617;1129;1;1;12/2022
2023;1502;1;1002;0,999982489;1,75E-05;0;0;27;1;1;115;1111;1295;1;1;1/2023
2024;1503;2;1860;8,66E-06;0,999991344;0;0;23;2;2;1362;1506;3918;1;1;2/2024
2020;1504;3;1433;0,953290747;0,046709253;0;0;5;1;1;420;784;2132;1;1;3/2020
2021;1505;4;915;0,999984522;1,55E-05;0;0;31;1;1;875;1316;378;1;1;4/2021
2022;1506;5;1830;0,003879869;0,996120131;0;0;14;2;2;773;1353;1905;1;1;5/2022
2023;1507;6;506;0,000215869;0,999784131;0;0;41;2;2;875;1025;2965;1;1;6/2023
2024;1508;7;965;3,77E-05;0,999962323;0;0;53;2;2;297;653;3227;1;1;7/2024
2020;1509;8;1030;0,002644897;0,997355103;0;0;37;2;2;503;551;2800;1;1;8/2020
2021;1510;9;1232;0,999952427;4,76E-05;0;0;30;1;1;625;761;1656;1;1;9/2021
2022;1511;10;727;0,99974956;0,00025044;0;0;32;1;1;813;1377;1891;1;1;10/2022
2023;1512;11;826;0,999170506;0,000829494;0;0;57;1;1;1077;1183;1907;1;1;11/2023
2024;1513;12;1854;0,997542099;0,002457901;0;0;33;1;1;665;718;1675;1;1;12/2024
2020;1514;1;1578;0,000123932;0,999876068;0;0;37;2;2;411;1226;2458;1;1;1/2020
2021;1515;2;814;0,993654731;0,006345269;0;0;41;1;1;1092;1406;1944;1;1;2/2021
2022;1516;3;576;0,99997452;2,55E-05;0;0;27;1;1;757;1518;1519;1;1;3/2022
2023;1517;4;721;1,01E-05;0,999989942;0;0;15;2;2;655;1255;3606;1;1;4/2023
2024;1518;5;1591;8,71E-06;0,999991291;0;0;49;2;2;1384;1883;3703;1;1;5/2024
2020;1519;6;930;0,022154746;0,977845254;0;0;34;2;2;1050;1726;2131;1;1;6/2020
2021;1520;7;581;0,999984868;1,51E-05;0;0;56;1;1;523;565;354;1;1;7/2021
2022;1521;8;936;9,21E-06;0,999990794;0;0;14;2;2;150;1677;3761;1;1;8/2022
2023;1522;9;1557;1,17E-05;0,999988286;0;0;2;2;2;1107;1442;2690;1;1;9/2023
2024;1523;10;537;0,998732892;0,001267108;0;0;55;1;1;1041;1430;2029;1;1;10/2024
2020;1524;11;1544;0,999977466;2,25E-05;0;0;45;1;1;236;857;1300;1;1;11/2020
2021;1525;12;1285;8,70E-06;0,9999913;0;0;11;2;2;1791;1896;3966;1;1;12/2021
2022;1526;1;1042;1,01E-05;0,999989917;0;0;50;2;2;727;1705;3215;1;1;1/2022
2023;1527;2;769;9,67E-06;0,999990326;0;0;9;2;2;248;874;3946;1;1;2/2023
2024;1528;3;954;0,999984652;1,53E-05;0;0;50;1;1;228;1058;438;1;1;3/2024
2020;1529;4;989;9,07E-06;0,99999093;0;0;17;2;2;256;1394;3892;1;1;4/2020
2021;1530;5;618;0,99998313;1,69E-05;0;0;13;1;1;591;724;1424;1;1;5/2021
2022;1531;6;1590;1,14E-05;0,999988602;0;0;14;2;2;1058;1109;2836;1;1;6/2022
2023;1532;7;1600;4,38E-05;0,999956192;0;0;16;2;2;1315;1710;2073;1;1;7/2023
2024;1533;8;1783;0,00320903;0,99679097;0;0;14;2;2;910;1566;1816;1;1;8/2024
2020;1534;9;681;0,014261939;0,985738061;0;0;17;2;2;371;1702;2548;1;1;9/2020
2021;1535;10;733;0,999980186;1,98E-05;0;0;7;1;1;445;1409;1403;1;1;10/2021
2022;1536;11;894;1,25E-05;0,999987522;0;0;16;2;2;286;1300;3377;1;1;11/2022
2023;1537;12;1260;0,002745857;0,997254143;0;0;13;2;2;165;736;2710;1;1;12/2023
2024;1538;1;1712;8,83E-06;0,99999117;0;0;63;2;2;747;1126;3652;1;1;1/2024
2020;1539;2;962;1,00E-05;0,999989955;0;0;17;2;2;546;1424;3438;1;1;2/2020
2021;1540;3;827;0,999977633;2,24E-05;0;0;18;1;1;448;821;1663;1;1;3/2021
2022;1541;4;1146;0,999984731;1,53E-05;0;0;57;1;1;73;583;291;1;1;4/2022
2023;1542;5;965;0,136392704;0,863607296;0;0;13;2;2;645;1275;2343;1;1;5/2023
2024;1543;6;1154;9,24E-06;0,999990762;0;0;35;2;2;1003;1827;3262;1;1;6/2024
2020;1544;7;1829;0,999955709;4,43E-05;0;0;36;1;1;291;563;1475;1;1;7/2020
2021;1545;8;1197;0,992205665;0,007794335;0;0;20;1;1;649;1629;1797;1;1;8/2021
2022;1546;9;853;1,01E-05;0,99998988;0;0;3;2;2;674;740;3701;1;1;9/2022
2023;1547;10;1967;0,941245296;0,058754704;0;0;46;1;1;518;1374;1567;1;1;10/2023
2024;1548;11;1081;0,999984732;1,53E-05;0;0;49;1;1;284;519;325;1;1;11/2024
2020;1549;12;507;0,99996223;3,78E-05;0;0;39;1;1;17;1084;2124;1;1;12/2020
2021;1550;1;925;9,82E-05;0,999901819;0;0;56;2;2;1262;1520;2466;1;1;1/2021
2022;1552;2;1139;0,999611153;0,000388847;0;0;58;1;1;742;999;1850;1;1;2/2022
2023;1553;3;843;0,999973244;2,68E-05;0;0;16;1;1;593;732;1734;1;1;3/2023
2024;1554;4;1775;1,04E-05;0,999989551;0;0;41;2;2;1633;1869;2343;1;1;4/2024
2020;1555;5;1130;0,999984396;1,56E-05;0;0;29;1;1;593;1327;432;1;1;5/2020
2021;1556;6;1983;1,75E-05;0,999982514;0;0;43;2;2;349;676;2775;1;1;6/2021
2022;1557;7;570;9,02E-06;0,999990976;0;0;9;2;2;1331;1917;3663;1;1;7/2022
2023;1558;8;627;0,999984672;1,53E-05;0;0;20;1;1;211;507;896;1;1;8/2023
2024;1559;9;808;1,12E-05;0,999988843;0;0;45;2;2;526;1324;3431;1;1;9/2024
2020;1560;10;1973;0,999711497;0,000288503;0;0;21;1;1;127;507;1724;1;1;10/2020
2021;1561;11;1071;8,96E-06;0,999991045;0;0;49;2;2;1328;1970;3393;1;1;11/2021
2022;1562;12;1129;0,999797098;0,000202902;0;0;21;1;1;1128;1702;1400;1;1;12/2022
2023;1563;1;1672;0,995298811;0,004701189;0;0;44;1;1;1250;1435;1348;1;1;1/2023
2024;1564;2;983;0,963019669;0,036980331;0;0;45;1;1;948;1205;2052;1;1;2/2024
2020;1565;3;536;0,999984643;1,54E-05;0;0;3;1;1;1386;1539;284;1;1;3/2020
2021;1566;4;1786;1,05E-05;0,999989494;0;0;14;2;2;616;912;3038;1;1;4/2021
2022;1567;5;1713;0,996387557;0,003612443;0;0;5;1;1;108;1963;1513;1;1;5/2022
2023;1568;6;1924;9,45E-06;0,99999055;0;0;63;2;2;122;686;3423;1;1;6/2023
2024;1569;7;1665;0,003987014;0,996012986;0;0;60;2;2;1572;1684;1601;1;1;7/2024
2020;1570;8;571;0,870184827;0,129815173;0;0;35;1;1;177;1282;2598;1;1;8/2020
2021;1571;9;559;0,999960671;3,93E-05;0;0;11;1;1;541;823;2019;1;1;9/2021
2022;1572;10;1428;0,998995209;0,001004791;0;0;7;1;1;584;983;1808;1;1;10/2022
2023;1573;11;1486;0,999982631;1,74E-05;0;0;52;1;1;1430;1747;297;1;1;11/2023
2024;1574;12;713;0,999984431;1,56E-05;0;0;2;1;1;1211;1378;485;1;1;12/2024
2020;1575;1;1299;0,993179996;0,006820004;0;0;60;1;1;1333;1838;1412;1;1;1/2020
2021;1576;2;1790;0,999938186;6,18E-05;0;0;2;1;1;622;792;1366;1;1;2/2021
2022;1577;3;1559;9,32E-06;0,999990681;0;0;6;2;2;179;1559;3352;1;1;3/2022
2023;1578;4;1059;8,79E-06;0,999991207;0;0;61;2;2;1613;1916;3716;1;1;4/2023
2024;1579;5;1695;0,999967755;3,22E-05;0;0;46;1;1;1791;1898;446;1;1;5/2024
2020;1580;6;807;0,99998319;1,68E-05;0;0;8;1;1;667;697;1284;1;1;6/2020
2021;1581;7;914;9,56E-06;0,999990439;0;0;60;2;2;740;840;3736;1;1;7/2021
2022;1582;8;946;0,999933983;6,60E-05;0;0;19;1;1;159;630;2104;1;1;8/2022
2023;1583;9;880;0,999983214;1,68E-05;0;0;50;1;1;1116;1381;827;1;1;9/2023
2024;1584;10;701;0,999918437;8,16E-05;0;0;15;1;1;1002;1256;1756;1;1;10/2024
2020;1585;11;1472;2,96E-05;0,999970446;0;0;61;2;2;710;1052;2677;1;1;11/2020
2021;1586;12;1454;0,999983894;1,61E-05;0;0;21;1;1;186;1100;719;1;1;12/2021
2022;1587;1;1778;0,99994955;5,05E-05;0;0;45;1;1;88;516;1624;1;1;1/2022
2023;1588;2;1320;0,999984327;1,57E-05;0;0;41;1;1;123;1229;542;1;1;2/2023
2024;1589;3;1414;0,732531447;0,267468553;0;0;49;1;1;130;887;2290;1;1;3/2024
2020;1590;4;733;0,999982037;1,80E-05;0;0;63;1;1;950;1739;984;1;1;4/2020
2021;1591;5;1150;0,999983759;1,62E-05;0;0;39;1;1;397;800;999;1;1;5/2021
2022;1592;6;1481;1,36E-05;0,999986352;0;0;37;2;2;116;1533;2945;1;1;6/2022
2023;1593;7;1093;0,997565498;0,002434502;0;0;31;1;1;1310;1420;1646;1;1;7/2023
2024;1594;8;508;0,999933851;6,61E-05;0;0;50;1;1;102;1195;2175;1;1;8/2024
2020;1595;9;610;1,05E-05;0,999989548;0;0;52;2;2;1039;1273;3472;1;1;9/2020
2021;1596;10;712;9,75E-06;0,999990255;0;0;9;2;2;881;1234;3612;1;1;10/2021
2022;1597;11;1664;5,59E-05;0,999944121;0;0;15;2;2;1178;1929;1968;1;1;11/2022
2023;1598;12;1375;9,01E-06;0,999990986;0;0;9;2;2;475;726;3869;1;1;12/2023
2024;1599;1;1910;0,999983016;1,70E-05;0;0;34;1;1;985;1284;309;1;1;1/2024
2020;1600;2;831;4,00E-05;0,999959997;0;0;62;2;2;1482;1490;2573;1;1;2/2020
